Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
594,23-04-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,95,NA
594,25-04-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,99,NA
594,30-04-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,127,NA
594,09-05-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,17,104,NA
594,12-05-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,18,91,NA
594,14-05-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,17,133,NA
594,21-05-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,88,NA
594,23-05-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,14,83,NA
594,26-05-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,14,91,NA
594,28-05-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,86,NA
594,02-06-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,94,NA
594,11-06-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,128,NA
594,13-06-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,141,NA
594,16-06-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,15,98,NA
594,18-06-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,11,96,NA
594,25-06-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,113,NA
594,27-06-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,11,88,NA
594,03-07-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,95,NA
594,09-07-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,17,128,NA
594,11-07-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,125,NA
594,14-07-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,112,NA
594,16-07-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,148,NA
594,21-07-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,136,NA
594,24-07-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,107,NA
594,27-07-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,10,138,NA
594,14-08-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,116,NA
594,16-08-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,114,NA
594,19-08-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,11,88,NA
594,21-08-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,15,68,NA
594,26-08-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,105,NA
594,28-08-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,11,112,NA
594,30-08-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,10,67,NA
594,31-08-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,103,NA
594,02-09-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",4,15,89,NA
594,04-09-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",3,13,80,NA
594,08-09-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,12,110,NA
594,10-09-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,15,106,NA
594,16-09-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",4,14,100,NA
594,18-09-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,104,NA
594,23-09-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,11,99,NA
594,25-09-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,12,100,NA
594,01-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,127,NA
594,03-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,128,NA
594,08-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,126,NA
594,10-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,125,NA
594,13-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,124,NA
594,15-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,12,119,NA
594,19-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,15,138,NA
594,22-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,138,NA
594,27-10-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,134,NA
594,03-11-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",10,17,122,NA
594,05-11-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,132,NA
594,11-11-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",11,16,137,NA
594,13-11-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,14,127,NA
594,17-11-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,124,NA
594,19-11-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,112,NA
594,24-11-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,121,NA
594,28-11-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,125,NA
594,01-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,15,123,NA
594,05-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,19,121,NA
594,08-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,20,122,NA
594,10-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,21,123,NA
594,16-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,18,129,NA
594,19-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,19,133,NA
594,22-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,18,133,NA
594,24-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,19,131,NA
594,28-12-15,Assam,Tinsukia,"Digboi Carbon Factory Campus, Borguri, Tinsukia",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,20,132,NA
595,01-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,56,NA
595,05-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,69,NA
595,07-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,66,NA
595,12-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,63,NA
595,16-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,65,NA
595,19-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,60,NA
595,21-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,59,NA
595,24-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,59,NA
595,28-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,60,NA
595,31-01-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,60,NA
595,02-02-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,72,NA
595,05-02-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,75,NA
595,09-02-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,88,NA
595,12-02-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,91,NA
595,16-02-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,115,NA
595,19-02-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,121,NA
595,23-02-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,120,NA
595,26-02-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,139,NA
595,02-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,15,141,NA
595,07-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,155,NA
595,10-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,190,NA
595,13-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,179,NA
595,17-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",10,15,232,NA
595,20-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,14,147,NA
595,24-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,240,NA
595,27-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,235,NA
595,31-03-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,226,NA
595,03-04-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",11,17,224,NA
595,07-04-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,17,219,NA
595,10-04-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,18,215,NA
595,28-04-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,16,216,NA
595,01-05-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,16,213,NA
595,06-05-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,15,203,NA
595,09-05-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,202,NA
595,12-05-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,16,205,NA
595,18-05-15,Assam,Nagaon,"Water Resources Division Office Campus, Christian Patty, near Nagaon College",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,14,198,NA
